sample_index,true_label,raw_pred,raw_confidence,adjusted_pred,adjusted_confidence,raw_prob_NORM,raw_prob_MI,raw_prob_STTC,raw_prob_CD,raw_prob_HYP
864,CD,CD,0.898917,CD,0.898457,0.001697,0.095565,0.001569,0.898917,0.002253
865,NORM,STTC,0.637064,STTC,0.633513,0.030155,0.053590,0.637064,0.272293,0.006898
866,STTC,STTC,0.754622,STTC,0.748383,0.051129,0.147507,0.754622,0.046148,0.000593
867,CD,CD,0.825267,CD,0.824459,0.003250,0.166433,0.000724,0.825267,0.004326
868,STTC,STTC,0.342275,NORM,0.369560,0.340613,0.015183,0.342275,0.152591,0.149338
869,MI,CD,0.449400,CD,0.441276,0.111724,0.333048,0.102699,0.449400,0.003128
870,STTC,MI,0.441456,MI,0.420293,0.307744,0.441456,0.240572,0.004998,0.005230
871,STTC,MI,0.542121,MI,0.539707,0.023358,0.542121,0.202817,0.225106,0.006598
872,STTC,STTC,0.904226,STTC,0.899454,0.012692,0.049491,0.904226,0.002676,0.030915
873,CD,MI,0.522915,MI,0.522225,0.000265,0.522915,0.095441,0.369229,0.012150
874,CD,MI,0.372253,MI,0.368605,0.044529,0.372253,0.226444,0.331193,0.025581
875,NORM,NORM,0.840286,NORM,0.851153,0.840286,0.033255,0.008284,0.013464,0.104712
876,HYP,NORM,0.626247,NORM,0.640388,0.626247,0.004205,0.011670,0.026691,0.331187
877,STTC,STTC,0.584670,STTC,0.566530,0.034581,0.097372,0.584670,0.032137,0.251240
878,NORM,NORM,0.713235,NORM,0.742578,0.713235,0.226766,0.005406,0.049860,0.004733
879,HYP,HYP,0.699291,HYP,0.693780,0.249665,0.014032,0.014042,0.022970,0.699291
880,CD,CD,0.608655,CD,0.608022,0.003660,0.078613,0.304808,0.608655,0.004264
881,NORM,STTC,0.542233,STTC,0.533422,0.100639,0.334565,0.542233,0.020371,0.002191
882,CD,CD,0.810239,CD,0.809634,0.002124,0.182365,0.001434,0.810239,0.003839
883,NORM,NORM,0.647284,NORM,0.678853,0.647284,0.027268,0.000757,0.295679,0.029012
884,STTC,STTC,0.550391,STTC,0.538156,0.137030,0.215011,0.550391,0.092267,0.005302
885,NORM,NORM,0.883469,NORM,0.897397,0.883469,0.016340,0.004745,0.087583,0.007862
886,CD,CD,0.912304,CD,0.911606,0.000514,0.079395,0.001298,0.912304,0.006489
887,NORM,NORM,0.507161,NORM,0.543702,0.507161,0.080498,0.370539,0.025892,0.015911
888,NORM,NORM,0.797611,NORM,0.819675,0.797611,0.032820,0.002456,0.153047,0.014066
889,MI,NORM,0.464205,NORM,0.501498,0.464205,0.337349,0.124365,0.071097,0.002983
890,NORM,NORM,0.663209,NORM,0.693725,0.663209,0.022831,0.001987,0.279663,0.032309
891,NORM,NORM,0.897230,NORM,0.908981,0.897230,0.055213,0.014814,0.017414,0.015330
892,MI,STTC,0.729219,STTC,0.728367,0.004797,0.206504,0.729219,0.055738,0.003742
893,CD,CD,0.593296,CD,0.569054,0.212876,0.092369,0.023967,0.593296,0.077491
894,MI,NORM,0.423760,NORM,0.460566,0.423760,0.409219,0.136789,0.026372,0.003861
895,NORM,STTC,0.718300,STTC,0.693534,0.215752,0.041440,0.718300,0.016954,0.007554
896,NORM,NORM,0.614409,NORM,0.649220,0.614409,0.202348,0.152401,0.029851,0.000991
897,HYP,STTC,0.806683,STTC,0.795668,0.001801,0.052661,0.806683,0.009998,0.128858
898,STTC,STTC,0.780467,STTC,0.778824,0.008406,0.179048,0.780467,0.024951,0.007128
899,CD,MI,0.705478,MI,0.705202,0.001010,0.705478,0.241031,0.050306,0.002175
900,NORM,NORM,0.809791,NORM,0.831251,0.809791,0.021353,0.020114,0.141242,0.007499
901,NORM,NORM,0.881777,NORM,0.894283,0.881777,0.008399,0.016190,0.066209,0.027425
902,STTC,STTC,0.515082,STTC,0.514710,0.003163,0.446583,0.515082,0.033171,0.002001
903,HYP,CD,0.898363,CD,0.891086,0.016691,0.032101,0.000880,0.898363,0.051965
904,NORM,NORM,0.647131,NORM,0.680362,0.647131,0.234309,0.088042,0.027103,0.003415
905,NORM,NORM,0.486284,NORM,0.523649,0.486284,0.382995,0.044305,0.084189,0.002227
906,MI,MI,0.765550,MI,0.756601,0.072945,0.765550,0.147177,0.014113,0.000216
907,HYP,HYP,0.863311,HYP,0.874621,0.000519,0.003175,0.125114,0.007881,0.863311
908,CD,NORM,0.505401,NORM,0.542589,0.505401,0.183846,0.014870,0.291969,0.003914
909,NORM,NORM,0.830643,NORM,0.844442,0.830643,0.013776,0.003337,0.072172,0.080072
910,CD,CD,0.917117,CD,0.915822,0.003023,0.069627,0.001435,0.917117,0.008799
911,CD,CD,0.829385,CD,0.808928,0.151720,0.011417,0.000488,0.829385,0.006991
912,HYP,HYP,0.606220,HYP,0.614986,0.158561,0.028968,0.138729,0.067521,0.606220
913,MI,MI,0.669917,MI,0.668376,0.013278,0.669917,0.000637,0.314679,0.001489
914,NORM,NORM,0.756530,NORM,0.776132,0.756530,0.120084,0.009929,0.017819,0.095638
915,MI,MI,0.801908,MI,0.801426,0.003320,0.801908,0.063037,0.131136,0.000599
916,STTC,MI,0.439070,MI,0.435254,0.050641,0.439070,0.105044,0.399820,0.005425
917,MI,CD,0.569484,CD,0.552622,0.146361,0.217149,0.002104,0.569484,0.064903
918,STTC,STTC,0.821553,STTC,0.818241,0.014681,0.125263,0.821553,0.022611,0.015893
919,STTC,MI,0.616944,MI,0.604688,0.124955,0.616944,0.106163,0.151494,0.000444
920,MI,MI,0.784235,MI,0.784051,0.001265,0.784235,0.000626,0.213579,0.000295
921,STTC,STTC,0.824651,STTC,0.816415,0.039454,0.096077,0.824651,0.004603,0.035215
922,CD,MI,0.637410,MI,0.634733,0.024577,0.637410,0.307700,0.028022,0.002292
923,NORM,NORM,0.548913,NORM,0.585372,0.548913,0.178001,0.192538,0.074476,0.006072
924,NORM,NORM,0.692402,NORM,0.721939,0.692402,0.004034,0.001362,0.280854,0.021348
925,STTC,STTC,0.743111,STTC,0.730383,0.106212,0.126574,0.743111,0.021831,0.002271
926,CD,CD,0.978515,CD,0.975675,0.016092,0.002341,0.000134,0.978515,0.002918
927,NORM,STTC,0.424317,STTC,0.415705,0.120880,0.321059,0.424317,0.122763,0.010980
928,MI,MI,0.694596,MI,0.694368,0.001590,0.694596,0.051738,0.251406,0.000670
929,HYP,HYP,0.823018,HYP,0.831550,0.044946,0.018437,0.083303,0.030296,0.823018
930,STTC,STTC,0.657188,STTC,0.645139,0.112000,0.189369,0.657188,0.036197,0.005245
931,NORM,CD,0.439752,CD,0.411028,0.313376,0.051791,0.012814,0.439752,0.182267
932,NORM,NORM,0.575642,NORM,0.610800,0.575642,0.001959,0.001803,0.403488,0.017108
933,NORM,CD,0.575708,CD,0.544675,0.232638,0.007133,0.000768,0.575708,0.183753
934,NORM,HYP,0.576376,HYP,0.568667,0.367881,0.012603,0.023307,0.019833,0.576376
935,STTC,STTC,0.428262,STTC,0.408872,0.284543,0.251937,0.428262,0.022188,0.013070
936,MI,MI,0.707981,MI,0.707555,0.003159,0.707981,0.141175,0.146820,0.000864
937,CD,CD,0.771910,CD,0.760895,0.055631,0.104358,0.016060,0.771910,0.052041
938,STTC,STTC,0.725924,STTC,0.725292,0.004441,0.251954,0.725924,0.016222,0.001459
939,CD,CD,0.849986,CD,0.843514,0.042904,0.099674,0.000501,0.849986,0.006936
940,NORM,NORM,0.539500,NORM,0.576416,0.539500,0.392845,0.047357,0.019187,0.001111
941,NORM,NORM,0.679425,NORM,0.710099,0.679425,0.017392,0.006829,0.280248,0.016105
942,MI,CD,0.637880,CD,0.637429,0.001280,0.330160,0.025918,0.637880,0.004763
943,NORM,NORM,0.698450,NORM,0.718033,0.698450,0.017337,0.063982,0.057506,0.162726
944,STTC,HYP,0.438060,HYP,0.461971,0.011717,0.131886,0.321766,0.096571,0.438060
945,CD,CD,0.886968,CD,0.886735,0.000488,0.102057,0.008740,0.886968,0.001746
946,NORM,CD,0.862257,CD,0.853446,0.062228,0.067863,0.005241,0.862257,0.002410
947,STTC,STTC,0.526133,STTC,0.522803,0.007234,0.169372,0.526133,0.247821,0.049439
948,STTC,NORM,0.447661,NORM,0.483832,0.447661,0.022459,0.312421,0.193398,0.024061
949,NORM,NORM,0.616411,NORM,0.649440,0.616411,0.013524,0.325105,0.016528,0.028431
950,MI,HYP,0.723330,HYP,0.742689,0.001798,0.070904,0.202247,0.001722,0.723330
951,NORM,NORM,0.612772,NORM,0.647589,0.612772,0.279410,0.029542,0.076346,0.001929
952,HYP,NORM,0.662881,NORM,0.681525,0.662881,0.006292,0.007238,0.107040,0.216549
953,NORM,NORM,0.846113,NORM,0.863914,0.846113,0.059749,0.002951,0.082019,0.009168
954,STTC,NORM,0.537703,NORM,0.574606,0.537703,0.185114,0.070801,0.204501,0.001881
955,STTC,STTC,0.648573,STTC,0.643661,0.003852,0.156121,0.648573,0.124815,0.066639
956,STTC,MI,0.430721,MI,0.430196,0.005489,0.430721,0.245416,0.315208,0.003166
957,NORM,NORM,0.681440,NORM,0.711228,0.681440,0.166558,0.012575,0.111909,0.027518
958,NORM,NORM,0.853047,NORM,0.866724,0.853047,0.012907,0.006852,0.075396,0.051798
959,STTC,NORM,0.581759,NORM,0.617392,0.581759,0.125729,0.028064,0.258462,0.005986
960,NORM,STTC,0.515796,STTC,0.481867,0.427446,0.007952,0.515796,0.037061,0.011745
961,NORM,NORM,0.769249,NORM,0.792985,0.769249,0.134424,0.003347,0.068575,0.024406
962,STTC,STTC,0.590927,STTC,0.571529,0.005826,0.081153,0.590927,0.008333,0.313760
963,MI,STTC,0.613825,STTC,0.608841,0.001776,0.291781,0.613825,0.017514,0.075103
964,HYP,CD,0.389823,CD,0.364018,0.241339,0.063693,0.002470,0.389823,0.302676
965,NORM,NORM,0.548575,NORM,0.583882,0.548575,0.003931,0.002636,0.418220,0.026637
966,NORM,NORM,0.453833,NORM,0.491138,0.453833,0.278487,0.223741,0.042603,0.001336
967,NORM,NORM,0.868139,NORM,0.882840,0.868139,0.008570,0.018086,0.086253,0.018951
968,NORM,NORM,0.800812,NORM,0.822462,0.800812,0.031516,0.032113,0.119854,0.015705
969,MI,MI,0.465606,MI,0.445266,0.280208,0.465606,0.003136,0.247879,0.003171
970,NORM,CD,0.492040,CD,0.474452,0.044392,0.111171,0.068216,0.492040,0.284180
971,NORM,NORM,0.844056,NORM,0.859608,0.844056,0.069919,0.011508,0.034414,0.040103
972,MI,MI,0.610931,MI,0.610038,0.001416,0.610931,0.120715,0.255208,0.011731
973,HYP,HYP,0.814910,HYP,0.814631,0.122625,0.011100,0.001912,0.049452,0.814910
974,NORM,NORM,0.885429,NORM,0.897989,0.885429,0.051481,0.006618,0.034686,0.021786
975,NORM,NORM,0.862797,NORM,0.878985,0.862797,0.038040,0.011783,0.079704,0.007676
976,CD,CD,0.721970,CD,0.697373,0.165274,0.028402,0.003305,0.721970,0.081048
977,CD,CD,0.951777,CD,0.950883,0.003259,0.040621,0.000422,0.951777,0.003921
978,STTC,STTC,0.655042,STTC,0.634230,0.001212,0.029148,0.655042,0.004450,0.310148
979,CD,NORM,0.520061,NORM,0.555933,0.520061,0.053341,0.065663,0.335256,0.025679
980,CD,CD,0.964365,CD,0.962670,0.003183,0.019308,0.001304,0.964365,0.011840
981,STTC,STTC,0.582771,STTC,0.578932,0.035393,0.309463,0.582771,0.063780,0.008592
982,NORM,NORM,0.628419,NORM,0.660371,0.628419,0.098331,0.213149,0.022835,0.037265
983,MI,STTC,0.356761,HYP,0.346812,0.000954,0.064298,0.356761,0.253418,0.324569
984,NORM,NORM,0.898028,NORM,0.908381,0.898028,0.004076,0.004891,0.061992,0.031012
985,STTC,HYP,0.685101,HYP,0.703346,0.027502,0.024490,0.123078,0.139830,0.685101
986,NORM,NORM,0.813862,NORM,0.829975,0.813862,0.003399,0.053315,0.057460,0.071964
987,STTC,CD,0.385492,CD,0.383585,0.021716,0.375957,0.202962,0.385492,0.013873
988,NORM,NORM,0.808738,NORM,0.828737,0.808738,0.080502,0.012204,0.070840,0.027717
989,CD,CD,0.792720,CD,0.777635,0.044391,0.019153,0.027592,0.792720,0.116144
990,NORM,CD,0.420776,NORM,0.416191,0.381031,0.167124,0.011869,0.420776,0.019201
991,NORM,NORM,0.538373,NORM,0.575058,0.538373,0.105295,0.325889,0.024842,0.005601
992,STTC,STTC,0.505699,STTC,0.503772,0.022131,0.443164,0.505699,0.026683,0.002323
993,CD,MI,0.538961,MI,0.533944,0.056591,0.538961,0.327796,0.074390,0.002262
994,NORM,NORM,0.525242,NORM,0.544524,0.525242,0.035736,0.044956,0.054695,0.339370
995,STTC,STTC,0.562651,STTC,0.542897,0.220430,0.139352,0.562651,0.070782,0.006785
996,MI,MI,0.921987,MI,0.921802,0.001205,0.921987,0.003080,0.073671,0.000057
997,STTC,STTC,0.809186,STTC,0.794125,0.106102,0.030763,0.809186,0.036885,0.017065
998,CD,MI,0.465089,MI,0.463597,0.019413,0.465089,0.389908,0.124861,0.000730
999,NORM,NORM,0.444185,NORM,0.481338,0.444185,0.178703,0.209423,0.165112,0.002578
1000,NORM,CD,0.464584,NORM,0.488531,0.452083,0.055448,0.008970,0.464584,0.018915
1001,NORM,CD,0.469834,NORM,0.492711,0.456784,0.041456,0.001557,0.469834,0.030369
1002,HYP,NORM,0.706027,NORM,0.720832,0.706027,0.039897,0.010314,0.018302,0.225460
1003,STTC,MI,0.568484,MI,0.563813,0.049693,0.568484,0.331060,0.048455,0.002308
1004,NORM,NORM,0.504880,NORM,0.541479,0.504880,0.002137,0.006269,0.471520,0.015195
1005,CD,MI,0.573662,MI,0.573087,0.000885,0.573662,0.062403,0.354878,0.008173
1006,NORM,STTC,0.359550,NORM,0.334500,0.311803,0.003356,0.359550,0.015911,0.309380
1007,CD,CD,0.517229,CD,0.517134,0.000870,0.473912,0.007577,0.517229,0.000412
1008,NORM,NORM,0.816343,NORM,0.836872,0.816343,0.002113,0.020833,0.149103,0.011608
1009,STTC,STTC,0.526613,STTC,0.523967,0.029871,0.421033,0.526613,0.020443,0.002041
1010,NORM,NORM,0.721237,NORM,0.750220,0.721237,0.157796,0.073162,0.045626,0.002178
1011,NORM,MI,0.587663,MI,0.556072,0.338584,0.587663,0.000428,0.054152,0.019173
1012,CD,STTC,0.639771,STTC,0.638372,0.012689,0.206438,0.639771,0.139790,0.001311
1013,MI,CD,0.362680,CD,0.345033,0.298154,0.293905,0.017741,0.362680,0.027520
1014,NORM,NORM,0.819057,NORM,0.838303,0.819057,0.001646,0.012951,0.141537,0.024809
1015,MI,CD,0.511275,CD,0.502152,0.058766,0.295070,0.052563,0.511275,0.082326
1016,CD,STTC,0.773869,STTC,0.771166,0.006590,0.142049,0.773869,0.054304,0.023189
1017,NORM,NORM,0.601000,NORM,0.632839,0.601000,0.099470,0.196789,0.044579,0.058162
1018,NORM,NORM,0.744255,NORM,0.770456,0.744255,0.006184,0.020612,0.211094,0.017855
1019,CD,CD,0.985613,CD,0.984879,0.003930,0.008181,0.001246,0.985613,0.001030
1020,MI,MI,0.861858,MI,0.861754,0.000605,0.861858,0.023282,0.114034,0.000221
1021,NORM,NORM,0.591296,NORM,0.626740,0.591296,0.038167,0.004694,0.361692,0.004150
1022,MI,MI,0.731872,MI,0.731475,0.003105,0.731872,0.011574,0.253057,0.000392
1023,NORM,NORM,0.590772,NORM,0.624793,0.590772,0.076672,0.006681,0.297699,0.028175
1024,NORM,NORM,0.686552,NORM,0.714347,0.686552,0.004223,0.048978,0.207764,0.052484
1025,NORM,NORM,0.852434,NORM,0.862798,0.852434,0.015543,0.018324,0.019330,0.094369
1026,NORM,NORM,0.757762,NORM,0.772469,0.757762,0.006685,0.018849,0.054274,0.162430
1027,STTC,STTC,0.574266,STTC,0.567612,0.072062,0.340629,0.574266,0.012463,0.000579
1028,MI,MI,0.447741,MI,0.447139,0.006409,0.447741,0.405770,0.137155,0.002926
1029,NORM,HYP,0.777361,HYP,0.776366,0.153437,0.004813,0.009226,0.055163,0.777361
1030,NORM,NORM,0.725497,NORM,0.747143,0.725497,0.109546,0.001580,0.061028,0.102350
1031,STTC,STTC,0.813071,STTC,0.806632,0.015389,0.039268,0.813071,0.080052,0.052220
1032,NORM,NORM,0.461607,NORM,0.490736,0.461607,0.011235,0.320339,0.034086,0.172732
1033,NORM,NORM,0.768381,NORM,0.793793,0.768381,0.063931,0.005439,0.159489,0.002761
1034,MI,MI,0.927522,MI,0.927144,0.001659,0.927522,0.037252,0.032242,0.001325
1035,NORM,NORM,0.659217,NORM,0.675683,0.659217,0.025312,0.006798,0.053499,0.255173
1036,STTC,STTC,0.742526,STTC,0.741406,0.003516,0.219901,0.742526,0.025104,0.008954
1037,MI,NORM,0.571525,NORM,0.607678,0.571525,0.352627,0.008379,0.065391,0.002079
1038,NORM,NORM,0.726030,NORM,0.754131,0.726030,0.005689,0.009751,0.248602,0.009929
1039,MI,MI,0.764191,MI,0.761815,0.019191,0.764191,0.194691,0.021812,0.000115
1040,CD,HYP,0.488186,HYP,0.513029,0.001912,0.136611,0.299807,0.073484,0.488186
1041,STTC,STTC,0.815637,STTC,0.812868,0.013192,0.051758,0.815637,0.107318,0.012095
1042,NORM,NORM,0.643008,NORM,0.675577,0.643008,0.023290,0.010054,0.306888,0.016760
1043,MI,MI,0.816220,MI,0.815784,0.002893,0.816220,0.099973,0.080283,0.000631
1044,STTC,STTC,0.731777,STTC,0.727649,0.033692,0.201110,0.731777,0.031329,0.002093
1045,NORM,NORM,0.851596,NORM,0.867374,0.851596,0.041519,0.005347,0.074130,0.027408
1046,STTC,STTC,0.679691,STTC,0.673904,0.032290,0.109820,0.679691,0.146234,0.031965
1047,MI,CD,0.352501,CD,0.330955,0.211805,0.071300,0.071318,0.352501,0.293077
1048,CD,CD,0.764436,CD,0.762391,0.011759,0.212246,0.004159,0.764436,0.007400
1049,MI,MI,0.688250,MI,0.663317,0.231787,0.688250,0.011449,0.067770,0.000744
1050,NORM,NORM,0.448854,NORM,0.484880,0.448854,0.077620,0.000935,0.445286,0.027306
1051,STTC,STTC,0.460460,STTC,0.454002,0.087585,0.420975,0.460460,0.030503,0.000478
1052,CD,MI,0.560022,MI,0.559917,0.000546,0.560022,0.023251,0.415230,0.000951
1053,NORM,CD,0.496454,CD,0.465060,0.275287,0.006884,0.003110,0.496454,0.218264
1054,STTC,STTC,0.603092,STTC,0.600094,0.019275,0.340847,0.603092,0.018935,0.017851
1055,NORM,NORM,0.566620,NORM,0.602728,0.566620,0.037122,0.000870,0.390322,0.005065
1056,MI,MI,0.910349,MI,0.909972,0.001682,0.910349,0.077965,0.008643,0.001361
1057,CD,CD,0.877100,CD,0.875579,0.003517,0.107605,0.000678,0.877100,0.011100
1058,NORM,NORM,0.742324,NORM,0.769545,0.742324,0.012288,0.001838,0.237815,0.005735
1059,NORM,NORM,0.460186,NORM,0.497285,0.460186,0.068354,0.402284,0.062663,0.006514
1060,NORM,NORM,0.807558,NORM,0.828943,0.807558,0.011302,0.001635,0.168379,0.011126
1061,NORM,NORM,0.752784,NORM,0.779178,0.752784,0.157434,0.000795,0.082790,0.006197
1062,NORM,CD,0.634621,CD,0.607753,0.270522,0.005721,0.085059,0.634621,0.004077
1063,NORM,STTC,0.554087,STTC,0.520344,0.388376,0.025017,0.554087,0.013547,0.018973
1064,NORM,NORM,0.823554,NORM,0.840444,0.823554,0.010651,0.014823,0.101469,0.049503
1065,STTC,STTC,0.909399,STTC,0.906859,0.001094,0.041085,0.909399,0.023466,0.024956
1066,STTC,STTC,0.484834,STTC,0.464327,0.267434,0.192833,0.484834,0.046472,0.008427
1067,NORM,NORM,0.573816,NORM,0.590373,0.573816,0.039142,0.027801,0.013255,0.345986
1068,STTC,STTC,0.715581,STTC,0.707365,0.067357,0.179992,0.715581,0.030284,0.006787
1069,STTC,STTC,0.767641,STTC,0.763520,0.024209,0.078462,0.767641,0.115609,0.014078
1070,CD,CD,0.975612,CD,0.974734,0.004274,0.016629,0.001495,0.975612,0.001990
1071,CD,CD,0.974657,CD,0.973930,0.002926,0.018258,0.001566,0.974657,0.002593
1072,NORM,NORM,0.712760,NORM,0.734585,0.712760,0.023909,0.002991,0.146563,0.113779
1073,NORM,NORM,0.560857,NORM,0.596663,0.560857,0.324897,0.002871,0.098574,0.012802
1074,NORM,NORM,0.455279,NORM,0.489032,0.455279,0.059632,0.072773,0.336578,0.075738
1075,NORM,NORM,0.518471,NORM,0.554603,0.518471,0.015303,0.001712,0.443261,0.021254
1076,STTC,STTC,0.812671,STTC,0.810658,0.003023,0.155535,0.812671,0.009816,0.018956
1077,HYP,STTC,0.419625,STTC,0.392166,0.210325,0.009826,0.419625,0.018090,0.342134
1078,NORM,NORM,0.569865,NORM,0.605607,0.569865,0.024717,0.001348,0.394187,0.009884
1079,STTC,STTC,0.572336,STTC,0.570484,0.001915,0.363923,0.572336,0.033910,0.027916
1080,STTC,CD,0.621683,CD,0.591403,0.250535,0.016410,0.010057,0.621683,0.101316
1081,HYP,HYP,0.530002,HYP,0.523350,0.392247,0.014046,0.010021,0.053683,0.530002
1082,NORM,MI,0.597940,MI,0.579594,0.193637,0.597940,0.111887,0.093536,0.003000
1083,CD,CD,0.611782,CD,0.606290,0.030371,0.259499,0.058943,0.611782,0.039405
1084,MI,MI,0.533122,MI,0.499971,0.407178,0.533122,0.030723,0.025076,0.003901
1085,NORM,NORM,0.831406,NORM,0.849949,0.831406,0.046545,0.035143,0.068486,0.018420
1086,NORM,CD,0.602370,CD,0.572843,0.274316,0.016948,0.038369,0.602370,0.067996
1087,NORM,MI,0.710341,MI,0.687051,0.208394,0.710341,0.048510,0.031108,0.001647
1088,NORM,NORM,0.351611,NORM,0.381676,0.351611,0.332583,0.025118,0.163144,0.127544
1089,MI,NORM,0.716765,NORM,0.743628,0.716765,0.112489,0.040463,0.093516,0.036767
1090,NORM,NORM,0.819652,NORM,0.840132,0.819652,0.002596,0.099030,0.070502,0.008220
1091,NORM,CD,0.523194,CD,0.487878,0.445282,0.025839,0.002583,0.523194,0.003102
1092,NORM,NORM,0.774806,NORM,0.798716,0.774806,0.010905,0.023667,0.174809,0.015812
1093,NORM,NORM,0.437345,NORM,0.474358,0.437345,0.105994,0.385742,0.067106,0.003813
1094,NORM,NORM,0.609057,NORM,0.638516,0.609057,0.006976,0.197856,0.094231,0.091881
1095,CD,CD,0.973484,CD,0.970536,0.009890,0.002351,0.000607,0.973484,0.013668
1096,NORM,STTC,0.608508,STTC,0.592454,0.163723,0.202742,0.608508,0.019295,0.005731
1097,NORM,NORM,0.848780,NORM,0.865674,0.848780,0.037783,0.022293,0.074038,0.017106
1098,CD,CD,0.828027,CD,0.826814,0.000728,0.097174,0.061237,0.828027,0.012834
1099,STTC,NORM,0.611481,NORM,0.643336,0.611481,0.007241,0.077270,0.253162,0.050845
1100,NORM,NORM,0.482820,NORM,0.502090,0.482820,0.021043,0.108679,0.015617,0.371840
1101,NORM,NORM,0.612948,NORM,0.629534,0.612948,0.023164,0.006033,0.053318,0.304537
1102,CD,CD,0.866615,CD,0.865913,0.004484,0.126991,0.001101,0.866615,0.000808
1103,NORM,HYP,0.399333,HYP,0.403429,0.321022,0.052231,0.016869,0.210545,0.399333
1104,CD,MI,0.475940,MI,0.471511,0.057338,0.475940,0.002203,0.463420,0.001099
1105,HYP,NORM,0.552328,NORM,0.569813,0.552328,0.063868,0.006216,0.027719,0.349869
1106,STTC,CD,0.627497,CD,0.625341,0.002625,0.301476,0.039655,0.627497,0.028747
1107,NORM,NORM,0.570982,NORM,0.601815,0.570982,0.004373,0.001418,0.329053,0.094174
1108,NORM,NORM,0.811551,NORM,0.831572,0.811551,0.012949,0.005766,0.145724,0.024010
1109,CD,CD,0.740288,CD,0.713761,0.223535,0.003763,0.022995,0.740288,0.009419
1110,CD,CD,0.697680,CD,0.666635,0.280412,0.009375,0.001222,0.697680,0.011311
1111,STTC,MI,0.522905,MI,0.522247,0.000339,0.522905,0.376167,0.089138,0.011451
1112,NORM,NORM,0.749049,NORM,0.773173,0.749049,0.042156,0.003384,0.163947,0.041464
1113,NORM,NORM,0.444474,NORM,0.480633,0.444474,0.227062,0.165696,0.139051,0.023718
1114,NORM,NORM,0.900880,NORM,0.910652,0.900880,0.009259,0.028323,0.027566,0.033972
1115,NORM,NORM,0.777588,NORM,0.802045,0.777588,0.123162,0.018015,0.075854,0.005381
1116,NORM,NORM,0.681054,NORM,0.708176,0.681054,0.011087,0.159838,0.080324,0.067697
1117,STTC,STTC,0.729198,STTC,0.719183,0.000886,0.099373,0.729198,0.039498,0.131045
1118,NORM,NORM,0.542599,NORM,0.577387,0.542599,0.339930,0.003801,0.075443,0.038227
1119,MI,MI,0.728518,MI,0.723556,0.041415,0.728518,0.204018,0.024566,0.001484
1120,STTC,STTC,0.670232,STTC,0.651776,0.013545,0.054324,0.670232,0.013516,0.248383
1121,STTC,CD,0.475973,CD,0.472618,0.040981,0.117969,0.360632,0.475973,0.004445
1122,HYP,STTC,0.508847,STTC,0.508195,0.006880,0.441342,0.508847,0.041317,0.001613
1123,MI,MI,0.800525,MI,0.792818,0.059317,0.800525,0.010441,0.128560,0.001156
1124,STTC,NORM,0.362519,NORM,0.391950,0.362519,0.027771,0.310958,0.147336,0.151417
1125,NORM,NORM,0.632712,NORM,0.666682,0.632712,0.238326,0.004495,0.122198,0.002270
1126,STTC,MI,0.495083,MI,0.477544,0.176187,0.495083,0.125214,0.125418,0.078097
1127,NORM,NORM,0.472575,NORM,0.506687,0.472575,0.027598,0.094476,0.337507,0.067844
1128,NORM,NORM,0.603982,NORM,0.637850,0.603982,0.084347,0.276947,0.011911,0.022813
1129,NORM,NORM,0.684649,NORM,0.710002,0.684649,0.007785,0.016813,0.199983,0.090771
1130,STTC,STTC,0.866468,STTC,0.858023,0.013741,0.035009,0.866468,0.012339,0.072444
1131,STTC,MI,0.547252,MI,0.535822,0.130000,0.547252,0.190987,0.128960,0.002801
1132,NORM,NORM,0.786084,NORM,0.809355,0.786084,0.122997,0.008615,0.070773,0.011530
1133,NORM,MI,0.690286,MI,0.675902,0.130203,0.690286,0.049009,0.128508,0.001994
1134,MI,MI,0.499134,MI,0.499066,0.000452,0.499134,0.002597,0.497204,0.000613
1135,CD,CD,0.821203,CD,0.816787,0.003783,0.047065,0.082361,0.821203,0.045588
1136,NORM,CD,0.486194,NORM,0.521399,0.484148,0.021794,0.003339,0.486194,0.004525
1137,MI,NORM,0.738942,NORM,0.766689,0.738942,0.211694,0.015213,0.032238,0.001913
1138,NORM,CD,0.603426,CD,0.581259,0.226701,0.027293,0.128809,0.603426,0.013771
1139,NORM,NORM,0.608200,NORM,0.636324,0.608200,0.105738,0.001193,0.170228,0.114641
1140,CD,HYP,0.432608,HYP,0.442278,0.219417,0.052405,0.008382,0.287188,0.432608
1141,MI,MI,0.502976,MI,0.502906,0.000503,0.502976,0.001199,0.494771,0.000552
1142,NORM,MI,0.826329,MI,0.817051,0.069689,0.826329,0.086798,0.016451,0.000734
1143,MI,CD,0.635099,CD,0.634903,0.000844,0.360965,0.001449,0.635099,0.001642
1144,STTC,STTC,0.780593,STTC,0.774832,0.004289,0.126915,0.780593,0.024112,0.064091
1145,CD,CD,0.643322,CD,0.642561,0.003750,0.319768,0.027661,0.643322,0.005499
1146,NORM,NORM,0.799075,NORM,0.821790,0.799075,0.024944,0.003977,0.168176,0.003827
1147,MI,STTC,0.747440,STTC,0.742251,0.036256,0.184572,0.747440,0.021050,0.010682
1148,NORM,NORM,0.879472,NORM,0.893173,0.879472,0.010878,0.017308,0.076344,0.015998
1149,MI,MI,0.784905,MI,0.782155,0.020486,0.784905,0.002866,0.189835,0.001907
