sample_index,true_label,raw_pred,raw_confidence,adjusted_pred,adjusted_confidence,raw_prob_NORM,raw_prob_MI,raw_prob_STTC,raw_prob_CD,raw_prob_HYP
864,CD,CD,0.995451,CD,0.994563,0.000211,0.003824,0.000303,0.995451,0.000211
865,NORM,STTC,0.865379,STTC,0.694456,0.102964,0.017751,0.865379,0.009850,0.004056
866,STTC,STTC,0.960010,STTC,0.964955,0.002660,0.029017,0.960010,0.005191,0.003121
867,CD,CD,0.890570,CD,0.710755,0.062983,0.029087,0.013007,0.890570,0.004353
868,STTC,STTC,0.766478,STTC,0.520075,0.195581,0.025316,0.766478,0.003682,0.008942
869,MI,MI,0.952925,MI,0.949534,0.000272,0.952925,0.007710,0.036860,0.002233
870,STTC,STTC,0.633067,STTC,0.500154,0.134806,0.155630,0.633067,0.070392,0.006105
871,STTC,STTC,0.361610,NORM,0.470610,0.174218,0.245787,0.361610,0.198262,0.020123
872,STTC,NORM,0.949305,NORM,0.987310,0.949305,0.013271,0.023837,0.012826,0.000762
873,CD,CD,0.975286,CD,0.974566,0.000919,0.014035,0.000430,0.975286,0.009329
874,CD,NORM,0.616713,NORM,0.861198,0.616713,0.021591,0.277186,0.062897,0.021614
875,NORM,NORM,0.995748,NORM,0.999197,0.995748,0.001130,0.000435,0.001260,0.001427
876,HYP,HYP,0.892426,HYP,0.627066,0.060885,0.001927,0.017939,0.026824,0.892426
877,STTC,STTC,0.887908,STTC,0.852271,0.031823,0.016853,0.887908,0.004303,0.059113
878,NORM,NORM,0.995748,NORM,0.999197,0.995748,0.001130,0.000435,0.001260,0.001427
879,HYP,HYP,0.954547,HYP,0.757485,0.040225,0.000899,0.000935,0.003394,0.954547
880,CD,MI,0.432415,MI,0.399428,0.000155,0.432415,0.199486,0.363016,0.004928
881,NORM,NORM,0.397239,NORM,0.745950,0.397239,0.393345,0.164586,0.039844,0.004987
882,CD,CD,0.799437,CD,0.798460,0.000280,0.199551,0.000480,0.799437,0.000251
883,NORM,NORM,0.996879,NORM,0.999369,0.996879,0.000546,0.000075,0.002394,0.000106
884,STTC,STTC,0.942920,STTC,0.871828,0.035877,0.013190,0.942920,0.001386,0.006628
885,NORM,NORM,0.999422,NORM,0.999883,0.999422,0.000230,0.000025,0.000300,0.000022
886,CD,CD,0.970778,CD,0.966701,0.000910,0.024037,0.002710,0.970778,0.001565
887,NORM,NORM,0.684912,NORM,0.902074,0.684912,0.069621,0.167905,0.025439,0.052122
888,NORM,NORM,0.996879,NORM,0.999369,0.996879,0.000546,0.000075,0.002394,0.000106
889,MI,STTC,0.735663,STTC,0.627917,0.090226,0.135910,0.735663,0.030958,0.007243
890,NORM,NORM,0.999422,NORM,0.999883,0.999422,0.000230,0.000025,0.000300,0.000022
891,NORM,NORM,0.999357,NORM,0.999870,0.999357,0.000146,0.000019,0.000449,0.000029
892,MI,MI,0.869514,MI,0.866448,0.000257,0.869514,0.008785,0.117931,0.003513
893,CD,CD,0.494204,NORM,0.727704,0.349333,0.069348,0.034043,0.494204,0.053072
894,MI,MI,0.947538,MI,0.921217,0.005589,0.947538,0.016545,0.028950,0.001378
895,NORM,MI,0.662869,MI,0.559954,0.043455,0.662869,0.043018,0.232414,0.018244
896,NORM,CD,0.941483,CD,0.791370,0.047868,0.008642,0.001503,0.941483,0.000504
897,HYP,CD,0.694475,CD,0.732522,0.003326,0.046948,0.025461,0.694475,0.229789
898,STTC,MI,0.470817,STTC,0.502417,0.018958,0.470817,0.444086,0.045723,0.020415
899,CD,MI,0.941108,MI,0.928123,0.000248,0.941108,0.033816,0.021304,0.003524
900,NORM,NORM,0.999090,NORM,0.999812,0.999090,0.000221,0.000085,0.000565,0.000039
901,NORM,NORM,0.920338,NORM,0.981720,0.920338,0.015086,0.014079,0.048431,0.002066
902,STTC,STTC,0.902359,STTC,0.928589,0.000742,0.088393,0.902359,0.002142,0.006365
903,HYP,CD,0.860745,CD,0.859251,0.000406,0.134680,0.002012,0.860745,0.002156
904,NORM,NORM,0.999422,NORM,0.999883,0.999422,0.000230,0.000025,0.000300,0.000022
905,NORM,NORM,0.999422,NORM,0.999883,0.999422,0.000230,0.000025,0.000300,0.000022
906,MI,MI,0.978392,MI,0.972285,0.001167,0.978392,0.004376,0.015566,0.000499
907,HYP,HYP,0.995068,HYP,0.987527,0.000482,0.000279,0.003788,0.000383,0.995068
908,CD,CD,0.991418,CD,0.975440,0.003995,0.002345,0.001769,0.991418,0.000472
909,NORM,MI,0.694204,NORM,0.460090,0.150046,0.694204,0.067062,0.070665,0.018022
910,CD,CD,0.964055,CD,0.963768,0.000061,0.035502,0.000244,0.964055,0.000138
911,CD,CD,0.959089,CD,0.940550,0.004683,0.031501,0.003682,0.959089,0.001046
912,HYP,HYP,0.974460,HYP,0.921130,0.006329,0.005400,0.012819,0.000993,0.974460
913,MI,MI,0.978284,MI,0.973091,0.000425,0.978284,0.009411,0.011007,0.000872
914,NORM,HYP,0.952813,HYP,0.787933,0.031001,0.001897,0.005164,0.009125,0.952813
915,MI,MI,0.854080,MI,0.849348,0.001243,0.854080,0.001984,0.142171,0.000522
916,STTC,MI,0.971823,MI,0.966396,0.000330,0.971823,0.010650,0.016730,0.000466
917,MI,CD,0.966437,CD,0.901496,0.018216,0.013226,0.000973,0.966437,0.001148
918,STTC,STTC,0.974399,STTC,0.982470,0.000245,0.017995,0.974399,0.001608,0.005752
919,STTC,NORM,0.615499,NORM,0.857881,0.615499,0.067696,0.296562,0.008888,0.011355
920,MI,MI,0.708517,MI,0.678382,0.010922,0.708517,0.007841,0.266539,0.006181
921,STTC,STTC,0.505914,NORM,0.433195,0.158046,0.167295,0.505914,0.078614,0.090131
922,CD,CD,0.740351,NORM,0.486998,0.163148,0.037955,0.044976,0.740351,0.013570
923,NORM,NORM,0.858762,NORM,0.959686,0.858762,0.017944,0.093101,0.025406,0.004787
924,NORM,NORM,0.920338,NORM,0.981720,0.920338,0.015086,0.014079,0.048431,0.002066
925,STTC,STTC,0.864810,STTC,0.808486,0.044348,0.023277,0.864810,0.007520,0.060045
926,CD,CD,0.975971,CD,0.964164,0.003389,0.012129,0.002211,0.975971,0.006301
927,NORM,NORM,0.983946,NORM,0.996449,0.983946,0.002174,0.005544,0.005272,0.003063
928,MI,MI,0.897507,MI,0.893177,0.000177,0.897507,0.010506,0.091038,0.000772
929,HYP,HYP,0.990707,HYP,0.957587,0.004819,0.001192,0.002555,0.000728,0.990707
930,STTC,STTC,0.597067,NORM,0.605589,0.294817,0.077757,0.597067,0.017128,0.013232
931,NORM,MI,0.694203,NORM,0.460091,0.150046,0.694203,0.067062,0.070665,0.018022
932,NORM,NORM,0.995748,NORM,0.999197,0.995748,0.001130,0.000435,0.001260,0.001427
933,NORM,HYP,0.805495,NORM,0.626228,0.185948,0.001831,0.002912,0.003813,0.805495
934,NORM,HYP,0.803130,NORM,0.635382,0.191574,0.000524,0.002069,0.002702,0.803130
935,STTC,STTC,0.674957,STTC,0.479278,0.182968,0.072241,0.674957,0.046522,0.023312
936,MI,MI,0.792008,MI,0.733539,0.000901,0.792008,0.187760,0.011637,0.007695
937,CD,CD,0.959264,CD,0.935619,0.005387,0.025159,0.009797,0.959264,0.000393
938,STTC,STTC,0.949560,STTC,0.941762,0.008394,0.038671,0.949560,0.002485,0.000890
939,CD,CD,0.968862,CD,0.963907,0.001152,0.027886,0.001706,0.968862,0.000394
940,NORM,NORM,0.999357,NORM,0.999870,0.999357,0.000146,0.000019,0.000449,0.000029
941,NORM,NORM,0.451192,NORM,0.792015,0.451192,0.123364,0.213935,0.054983,0.156525
942,MI,CD,0.589919,CD,0.589468,0.000138,0.409079,0.000675,0.589919,0.000189
943,NORM,NORM,0.995748,NORM,0.999197,0.995748,0.001130,0.000435,0.001260,0.001427
944,STTC,STTC,0.635070,STTC,0.771142,0.003223,0.013785,0.635070,0.013613,0.334309
945,CD,CD,0.987567,CD,0.982169,0.001292,0.010096,0.000981,0.987567,0.000064
946,NORM,NORM,0.990752,NORM,0.998348,0.990752,0.001708,0.000924,0.002014,0.004602
947,STTC,MI,0.877391,MI,0.837041,0.000634,0.877391,0.110435,0.009775,0.001764
948,STTC,STTC,0.877815,STTC,0.810803,0.043326,0.045555,0.877815,0.024867,0.008437
949,NORM,NORM,0.999422,NORM,0.999883,0.999422,0.000230,0.000025,0.000300,0.000022
950,MI,MI,0.819612,MI,0.768607,0.000866,0.819612,0.155488,0.017296,0.006739
951,NORM,NORM,0.994815,NORM,0.998928,0.994815,0.001263,0.000611,0.002845,0.000465
952,HYP,HYP,0.976183,HYP,0.873757,0.017303,0.000452,0.005557,0.000505,0.976183
953,NORM,NORM,0.996332,NORM,0.999306,0.996332,0.000853,0.000301,0.001401,0.001114
954,STTC,MI,0.953672,MI,0.943947,0.001422,0.953672,0.013294,0.028915,0.002697
955,STTC,STTC,0.937481,STTC,0.890877,0.025589,0.026173,0.937481,0.008583,0.002175
956,STTC,CD,0.338320,STTC,0.387150,0.008071,0.333611,0.317624,0.338320,0.002375
957,NORM,CD,0.861451,CD,0.614217,0.102169,0.010668,0.009504,0.861451,0.016209
958,NORM,NORM,0.999357,NORM,0.999870,0.999357,0.000146,0.000019,0.000449,0.000029
959,STTC,STTC,0.884070,STTC,0.718692,0.095127,0.013074,0.884070,0.004944,0.002784
960,NORM,NORM,0.999422,NORM,0.999883,0.999422,0.000230,0.000025,0.000300,0.000022
961,NORM,NORM,0.999422,NORM,0.999883,0.999422,0.000230,0.000025,0.000300,0.000022
962,STTC,HYP,0.546605,STTC,0.392394,0.002513,0.080265,0.259504,0.111114,0.546605
963,MI,STTC,0.662224,STTC,0.773753,0.001384,0.123634,0.662224,0.005085,0.207673
964,HYP,STTC,0.383990,NORM,0.354747,0.111441,0.223026,0.383990,0.143555,0.137989
965,NORM,NORM,0.999422,NORM,0.999883,0.999422,0.000230,0.000025,0.000300,0.000022
966,NORM,STTC,0.607523,NORM,0.532448,0.234119,0.122743,0.607523,0.028915,0.006700
967,NORM,NORM,0.929493,NORM,0.982467,0.929493,0.021023,0.032071,0.011993,0.005419
968,NORM,NORM,0.999422,NORM,0.999883,0.999422,0.000230,0.000025,0.000300,0.000022
969,MI,MI,0.959101,MI,0.940578,0.001810,0.959101,0.030414,0.008039,0.000636
970,NORM,NORM,0.995748,NORM,0.999197,0.995748,0.001130,0.000435,0.001260,0.001427
971,NORM,NORM,0.999422,NORM,0.999883,0.999422,0.000230,0.000025,0.000300,0.000022
972,MI,MI,0.821575,MI,0.798736,0.000545,0.821575,0.077766,0.081460,0.018654
973,HYP,HYP,0.990617,HYP,0.968096,0.003004,0.001993,0.001493,0.002893,0.990617
974,NORM,NORM,0.999422,NORM,0.999883,0.999422,0.000230,0.000025,0.000300,0.000022
975,NORM,NORM,0.920338,NORM,0.981720,0.920338,0.015086,0.014079,0.048431,0.002066
976,CD,NORM,0.375479,NORM,0.718657,0.375479,0.167371,0.293157,0.105432,0.058561
977,CD,CD,0.930883,CD,0.928937,0.000449,0.066910,0.001203,0.930883,0.000554
978,STTC,STTC,0.978341,STTC,0.985252,0.000196,0.015992,0.978341,0.000461,0.005010
979,CD,CD,0.965036,CD,0.902273,0.016822,0.010118,0.007625,0.965036,0.000399
980,CD,STTC,0.383990,NORM,0.354747,0.111441,0.223026,0.383990,0.143555,0.137989
981,STTC,STTC,0.887908,STTC,0.852271,0.031823,0.016853,0.887908,0.004303,0.059113
982,NORM,NORM,0.907829,NORM,0.977828,0.907829,0.012094,0.038930,0.021347,0.019800
983,MI,CD,0.702558,CD,0.703441,0.000377,0.284678,0.001785,0.702558,0.010602
984,NORM,NORM,0.999422,NORM,0.999883,0.999422,0.000230,0.000025,0.000300,0.000022
985,STTC,NORM,0.871842,NORM,0.962599,0.871842,0.018069,0.095115,0.014268,0.000707
986,NORM,NORM,0.999422,NORM,0.999883,0.999422,0.000230,0.000025,0.000300,0.000022
987,STTC,STTC,0.517541,STTC,0.434838,0.124180,0.149589,0.517541,0.151641,0.057050
988,NORM,NORM,0.990275,NORM,0.997696,0.990275,0.004522,0.003933,0.001135,0.000134
989,CD,CD,0.931765,CD,0.889957,0.010915,0.037627,0.013785,0.931765,0.005908
990,NORM,NORM,0.882798,NORM,0.972828,0.882798,0.014764,0.016212,0.080555,0.005672
991,NORM,NORM,0.999422,NORM,0.999883,0.999422,0.000230,0.000025,0.000300,0.000022
992,STTC,STTC,0.990120,STTC,0.988455,0.001693,0.006510,0.990120,0.001187,0.000490
993,CD,CD,0.806286,CD,0.673274,0.039380,0.045362,0.103928,0.806286,0.005045
994,NORM,NORM,0.999422,NORM,0.999883,0.999422,0.000230,0.000025,0.000300,0.000022
995,STTC,STTC,0.600960,NORM,0.574433,0.264320,0.040310,0.600960,0.040973,0.053438
996,MI,MI,0.529476,MI,0.375210,0.076468,0.529476,0.289983,0.065687,0.038386
997,STTC,STTC,0.884070,STTC,0.718692,0.095127,0.013074,0.884070,0.004944,0.002784
998,CD,CD,0.962818,CD,0.871078,0.026246,0.006778,0.003925,0.962818,0.000233
999,NORM,NORM,0.996879,NORM,0.999369,0.996879,0.000546,0.000075,0.002394,0.000106
1000,NORM,MI,0.609006,MI,0.605838,0.000993,0.609006,0.003959,0.384958,0.001084
1001,NORM,NORM,0.692312,NORM,0.907755,0.692312,0.096984,0.104430,0.097185,0.009088
1002,HYP,HYP,0.925051,HYP,0.749618,0.030610,0.002644,0.026644,0.015051,0.925051
1003,STTC,STTC,0.700953,STTC,0.778915,0.002337,0.209615,0.700953,0.008375,0.078719
1004,NORM,NORM,0.999357,NORM,0.999870,0.999357,0.000146,0.000019,0.000449,0.000029
1005,CD,CD,0.664927,CD,0.664034,0.000194,0.331979,0.002051,0.664927,0.000849
1006,NORM,NORM,0.847343,NORM,0.962506,0.847343,0.014383,0.054396,0.047590,0.036287
1007,CD,MI,0.976703,MI,0.975854,0.000055,0.976703,0.001613,0.021556,0.000073
1008,NORM,NORM,0.849463,NORM,0.956925,0.849463,0.018037,0.102309,0.017997,0.012194
1009,STTC,STTC,0.576891,STTC,0.657037,0.006044,0.318021,0.576891,0.039349,0.059695
1010,NORM,NORM,0.999357,NORM,0.999870,0.999357,0.000146,0.000019,0.000449,0.000029
1011,NORM,NORM,0.462821,NORM,0.773271,0.462821,0.134312,0.322786,0.079144,0.000938
1012,CD,CD,0.934574,CD,0.923001,0.002014,0.048512,0.012674,0.934574,0.002226
1013,MI,NORM,0.574807,NORM,0.866820,0.574807,0.117611,0.042277,0.248664,0.016641
1014,NORM,NORM,0.999422,NORM,0.999883,0.999422,0.000230,0.000025,0.000300,0.000022
1015,MI,MI,0.584175,NORM,0.448907,0.143720,0.584175,0.076604,0.151545,0.043956
1016,CD,CD,0.867683,CD,0.808286,0.016573,0.085352,0.024026,0.867683,0.006366
1017,NORM,NORM,0.999422,NORM,0.999883,0.999422,0.000230,0.000025,0.000300,0.000022
1018,NORM,NORM,0.998782,NORM,0.999756,0.998782,0.000877,0.000018,0.000263,0.000060
1019,CD,CD,0.984119,CD,0.981550,0.000739,0.012339,0.000826,0.984119,0.001977
1020,MI,MI,0.970615,MI,0.970370,0.000012,0.970615,0.000585,0.028669,0.000118
1021,NORM,NORM,0.999357,NORM,0.999870,0.999357,0.000146,0.000019,0.000449,0.000029
1022,MI,MI,0.972787,MI,0.972400,0.000030,0.972787,0.000892,0.026000,0.000290
1023,NORM,NORM,0.999422,NORM,0.999883,0.999422,0.000230,0.000025,0.000300,0.000022
1024,NORM,MI,0.765519,MI,0.531740,0.102679,0.765519,0.090471,0.028723,0.012609
1025,NORM,NORM,0.999357,NORM,0.999870,0.999357,0.000146,0.000019,0.000449,0.000029
1026,NORM,NORM,0.990752,NORM,0.998348,0.990752,0.001708,0.000924,0.002014,0.004602
1027,STTC,STTC,0.955693,STTC,0.966618,0.001232,0.033529,0.955693,0.002443,0.007103
1028,MI,MI,0.506163,STTC,0.567260,0.000958,0.506163,0.481132,0.006268,0.005479
1029,NORM,STTC,0.383990,NORM,0.354747,0.111441,0.223026,0.383990,0.143555,0.137989
1030,NORM,NORM,0.995748,NORM,0.999197,0.995748,0.001130,0.000435,0.001260,0.001427
1031,STTC,STTC,0.907171,STTC,0.788535,0.064274,0.017941,0.907171,0.005539,0.005076
1032,NORM,NORM,0.866486,NORM,0.963756,0.866486,0.024170,0.070998,0.032678,0.005668
1033,NORM,NORM,0.999357,NORM,0.999870,0.999357,0.000146,0.000019,0.000449,0.000029
1034,MI,MI,0.967577,MI,0.945814,0.005140,0.967577,0.007632,0.018119,0.001532
1035,NORM,NORM,0.995748,NORM,0.999197,0.995748,0.001130,0.000435,0.001260,0.001427
1036,STTC,STTC,0.913069,STTC,0.944632,0.001323,0.026458,0.913069,0.009968,0.049182
1037,MI,MI,0.968504,MI,0.955313,0.001557,0.968504,0.019440,0.008999,0.001500
1038,NORM,NORM,0.995748,NORM,0.999197,0.995748,0.001130,0.000435,0.001260,0.001427
1039,MI,MI,0.892161,MI,0.875508,0.002811,0.892161,0.024798,0.072695,0.007535
1040,CD,CD,0.954673,CD,0.909335,0.012061,0.021573,0.008060,0.954673,0.003633
1041,STTC,STTC,0.729486,STTC,0.793262,0.004783,0.155417,0.729486,0.050760,0.059553
1042,NORM,NORM,0.788746,NORM,0.945939,0.788746,0.024529,0.031198,0.152320,0.003207
1043,MI,STTC,0.977130,STTC,0.983434,0.000682,0.014101,0.977130,0.001382,0.006704
1044,STTC,STTC,0.905394,STTC,0.900557,0.012132,0.070687,0.905394,0.009697,0.002091
1045,NORM,NORM,0.999357,NORM,0.999870,0.999357,0.000146,0.000019,0.000449,0.000029
1046,STTC,STTC,0.946810,STTC,0.961095,0.002293,0.022061,0.946810,0.004978,0.023858
1047,MI,MI,0.694204,NORM,0.460090,0.150046,0.694204,0.067062,0.070665,0.018022
1048,CD,CD,0.913945,CD,0.909826,0.001014,0.080513,0.002687,0.913945,0.001840
1049,MI,MI,0.868191,MI,0.825634,0.001101,0.868191,0.114634,0.013511,0.002563
1050,NORM,MI,0.680440,MI,0.523712,0.053730,0.680440,0.213409,0.044638,0.007782
1051,STTC,STTC,0.895250,STTC,0.757468,0.076674,0.020253,0.895250,0.004568,0.003255
1052,CD,MI,0.506432,MI,0.465091,0.003664,0.506432,0.182431,0.301264,0.006210
1053,NORM,NORM,0.996879,NORM,0.999369,0.996879,0.000546,0.000075,0.002394,0.000106
1054,STTC,NORM,0.392776,NORM,0.722464,0.392776,0.209592,0.341122,0.047913,0.008597
1055,NORM,NORM,0.538450,NORM,0.848857,0.538450,0.094194,0.041241,0.314077,0.012037
1056,MI,STTC,0.768291,STTC,0.832710,0.001065,0.174378,0.768291,0.005042,0.051225
1057,CD,CD,0.994717,CD,0.991832,0.000748,0.003985,0.000178,0.994717,0.000372
1058,NORM,NORM,0.999422,NORM,0.999883,0.999422,0.000230,0.000025,0.000300,0.000022
1059,NORM,NORM,0.903259,NORM,0.978349,0.903259,0.007475,0.010174,0.073038,0.006055
1060,NORM,NORM,0.999357,NORM,0.999870,0.999357,0.000146,0.000019,0.000449,0.000029
1061,NORM,NORM,0.995748,NORM,0.999197,0.995748,0.001130,0.000435,0.001260,0.001427
1062,NORM,NORM,0.995748,NORM,0.999197,0.995748,0.001130,0.000435,0.001260,0.001427
1063,NORM,NORM,0.995748,NORM,0.999197,0.995748,0.001130,0.000435,0.001260,0.001427
1064,NORM,NORM,0.995748,NORM,0.999197,0.995748,0.001130,0.000435,0.001260,0.001427
1065,STTC,STTC,0.968770,STTC,0.978070,0.000265,0.026106,0.968770,0.000456,0.004403
1066,STTC,STTC,0.963180,STTC,0.970806,0.001956,0.021595,0.963180,0.002812,0.010457
1067,NORM,HYP,0.984748,HYP,0.917650,0.011022,0.000939,0.000990,0.002302,0.984748
1068,STTC,STTC,0.977845,STTC,0.959038,0.009458,0.011012,0.977845,0.000849,0.000836
1069,STTC,STTC,0.773426,STTC,0.725311,0.051614,0.093192,0.773426,0.036431,0.045336
1070,CD,CD,0.989720,CD,0.982411,0.001827,0.006537,0.001137,0.989720,0.000780
1071,CD,CD,0.994715,CD,0.988864,0.001485,0.003580,0.000159,0.994715,0.000061
1072,NORM,NORM,0.995748,NORM,0.999197,0.995748,0.001130,0.000435,0.001260,0.001427
1073,NORM,NORM,0.995748,NORM,0.999197,0.995748,0.001130,0.000435,0.001260,0.001427
1074,NORM,STTC,0.524515,NORM,0.565399,0.253330,0.186510,0.524515,0.029597,0.006049
1075,NORM,STTC,0.845073,STTC,0.695780,0.093774,0.051344,0.845073,0.005928,0.003881
1076,STTC,STTC,0.974782,STTC,0.981537,0.000425,0.020565,0.974782,0.001568,0.002661
1077,HYP,HYP,0.986277,HYP,0.959271,0.002655,0.001197,0.009195,0.000676,0.986277
1078,NORM,NORM,0.999357,NORM,0.999870,0.999357,0.000146,0.000019,0.000449,0.000029
1079,STTC,STTC,0.982048,STTC,0.977429,0.003718,0.011314,0.982048,0.001497,0.001422
1080,STTC,STTC,0.662100,STTC,0.702090,0.018011,0.250629,0.662100,0.037650,0.031610
1081,HYP,HYP,0.985744,HYP,0.957442,0.003451,0.001197,0.003511,0.006096,0.985744
1082,NORM,CD,0.926560,CD,0.775336,0.048901,0.009379,0.008992,0.926560,0.006168
1083,CD,CD,0.910910,CD,0.908436,0.000571,0.086273,0.001611,0.910910,0.000635
1084,MI,MI,0.941913,MI,0.901143,0.010734,0.941913,0.011654,0.029412,0.006287
1085,NORM,STTC,0.688407,NORM,0.574543,0.275986,0.023042,0.688407,0.011824,0.000740
1086,NORM,CD,0.981785,CD,0.950084,0.008247,0.007339,0.002182,0.981785,0.000447
1087,NORM,MI,0.974952,MI,0.971183,0.000522,0.974952,0.004696,0.019372,0.000457
1088,NORM,CD,0.701018,CD,0.573000,0.039430,0.081395,0.168659,0.701018,0.009498
1089,MI,MI,0.946730,MI,0.914530,0.005445,0.946730,0.033024,0.014336,0.000464
1090,NORM,NORM,0.999422,NORM,0.999883,0.999422,0.000230,0.000025,0.000300,0.000022
1091,NORM,CD,0.857018,CD,0.578986,0.122032,0.003258,0.004860,0.857018,0.012832
1092,NORM,NORM,0.792368,NORM,0.941838,0.792368,0.064222,0.086795,0.051624,0.004990
1093,NORM,NORM,0.998782,NORM,0.999756,0.998782,0.000877,0.000018,0.000263,0.000060
1094,NORM,NORM,0.920338,NORM,0.981720,0.920338,0.015086,0.014079,0.048431,0.002066
1095,CD,CD,0.977837,CD,0.964648,0.003424,0.018002,0.000507,0.977837,0.000230
1096,NORM,STTC,0.904230,STTC,0.921037,0.004583,0.075842,0.904230,0.003585,0.011760
1097,NORM,NORM,0.995748,NORM,0.999197,0.995748,0.001130,0.000435,0.001260,0.001427
1098,CD,CD,0.994380,CD,0.985280,0.002321,0.003068,0.000183,0.994380,0.000048
1099,STTC,NORM,0.891216,NORM,0.968773,0.891216,0.014918,0.084665,0.003196,0.006004
1100,NORM,NORM,0.755251,NORM,0.924751,0.755251,0.008594,0.154848,0.065399,0.015908
1101,NORM,NORM,0.995748,NORM,0.999197,0.995748,0.001130,0.000435,0.001260,0.001427
1102,CD,CD,0.995336,CD,0.986239,0.002317,0.002104,0.000196,0.995336,0.000047
1103,NORM,CD,0.987542,CD,0.977619,0.002892,0.003490,0.000962,0.987542,0.005114
1104,CD,CD,0.993337,CD,0.992878,0.000107,0.006318,0.000157,0.993337,0.000081
1105,HYP,HYP,0.985554,HYP,0.908975,0.013030,0.000215,0.000480,0.000720,0.985554
1106,STTC,STTC,0.974049,STTC,0.980243,0.000802,0.020260,0.974049,0.001061,0.003828
1107,NORM,NORM,0.904487,NORM,0.977231,0.904487,0.021342,0.023559,0.047562,0.003051
1108,NORM,NORM,0.995748,NORM,0.999197,0.995748,0.001130,0.000435,0.001260,0.001427
1109,CD,CD,0.973466,CD,0.891273,0.023308,0.002011,0.000643,0.973466,0.000571
1110,CD,CD,0.989131,CD,0.979675,0.002417,0.007787,0.000422,0.989131,0.000242
1111,STTC,STTC,0.680038,STTC,0.751617,0.003835,0.241344,0.680038,0.025596,0.049188
1112,NORM,NORM,0.998371,NORM,0.999668,0.998371,0.000272,0.000070,0.001243,0.000044
1113,NORM,NORM,0.596186,NORM,0.857527,0.596186,0.051533,0.264227,0.015462,0.072592
1114,NORM,NORM,0.995748,NORM,0.999197,0.995748,0.001130,0.000435,0.001260,0.001427
1115,NORM,NORM,0.995748,NORM,0.999197,0.995748,0.001130,0.000435,0.001260,0.001427
1116,NORM,NORM,0.995748,NORM,0.999197,0.995748,0.001130,0.000435,0.001260,0.001427
1117,STTC,HYP,0.971843,HYP,0.938473,0.001191,0.002073,0.023495,0.001398,0.971843
1118,NORM,NORM,0.995748,NORM,0.999197,0.995748,0.001130,0.000435,0.001260,0.001427
1119,MI,MI,0.919008,MI,0.888031,0.007670,0.919008,0.014413,0.054437,0.004472
1120,STTC,STTC,0.383990,NORM,0.354747,0.111441,0.223026,0.383990,0.143555,0.137989
1121,STTC,STTC,0.472316,STTC,0.555167,0.012039,0.055661,0.472316,0.344012,0.115971
1122,HYP,STTC,0.968697,STTC,0.973433,0.001715,0.024392,0.968697,0.003487,0.001709
1123,MI,MI,0.836212,MI,0.829589,0.001838,0.836212,0.002902,0.157537,0.001511
1124,STTC,CD,0.950586,CD,0.887573,0.017553,0.021035,0.006911,0.950586,0.003914
1125,NORM,MI,0.439917,NORM,0.520012,0.202389,0.439917,0.305493,0.051135,0.001066
1126,STTC,STTC,0.788148,STTC,0.830929,0.009671,0.128587,0.788148,0.005309,0.068285
1127,NORM,NORM,0.999422,NORM,0.999883,0.999422,0.000230,0.000025,0.000300,0.000022
1128,NORM,STTC,0.524515,NORM,0.565399,0.253330,0.186510,0.524515,0.029597,0.006049
1129,NORM,NORM,0.999422,NORM,0.999883,0.999422,0.000230,0.000025,0.000300,0.000022
1130,STTC,STTC,0.383990,NORM,0.354747,0.111441,0.223026,0.383990,0.143555,0.137989
1131,STTC,MI,0.859506,MI,0.821804,0.000457,0.859506,0.117453,0.006964,0.015620
1132,NORM,NORM,0.991153,NORM,0.998068,0.991153,0.001911,0.003403,0.001203,0.002330
1133,NORM,NORM,0.629108,NORM,0.887987,0.629108,0.264512,0.056517,0.045263,0.004600
1134,MI,CD,0.550068,CD,0.540403,0.000502,0.408551,0.039238,0.550068,0.001640
1135,CD,STTC,0.622543,NORM,0.557805,0.255270,0.044487,0.622543,0.067672,0.010030
1136,NORM,NORM,0.996332,NORM,0.999306,0.996332,0.000853,0.000301,0.001401,0.001114
1137,MI,MI,0.924772,MI,0.900957,0.004829,0.924772,0.023834,0.038549,0.008017
1138,NORM,STTC,0.419495,NORM,0.454540,0.158479,0.139214,0.419495,0.054234,0.228578
1139,NORM,NORM,0.985323,NORM,0.996958,0.985323,0.005130,0.000634,0.008750,0.000163
1140,CD,CD,0.923315,CD,0.921646,0.001530,0.055921,0.002812,0.923315,0.016422
1141,MI,MI,0.986609,MI,0.986321,0.000015,0.986609,0.000605,0.012702,0.000068
1142,NORM,MI,0.765519,MI,0.531740,0.102679,0.765519,0.090471,0.028723,0.012609
1143,MI,MI,0.962209,MI,0.961942,0.000026,0.962209,0.000488,0.037189,0.000088
1144,STTC,STTC,0.851681,STTC,0.858956,0.015048,0.080388,0.851681,0.024529,0.028354
1145,CD,CD,0.916869,CD,0.771775,0.046793,0.024918,0.009071,0.916869,0.002349
1146,NORM,NORM,0.995748,NORM,0.999197,0.995748,0.001130,0.000435,0.001260,0.001427
1147,MI,MI,0.984882,MI,0.982217,0.000084,0.984882,0.006694,0.007055,0.001285
1148,NORM,NORM,0.995748,NORM,0.999197,0.995748,0.001130,0.000435,0.001260,0.001427
1149,MI,MI,0.979984,MI,0.979635,0.000023,0.979984,0.000891,0.018771,0.000330
